candidate_id,predicted_fit_score,name,headline,current_role,market_demand_score,days_since_active,technical_credibility_score,trust_score,semantic_score
CAND_0026362,37.29627712504392,Rajesh Naidu,Data Scientist | Building ML-powered solutions,Data Scientist,1.0,29,0.3206,0.897,0.51460505
CAND_0072091,37.29627712504392,Riya Arora,ML Engineer | Building ML-powered solutions,ML Engineer,0.874,51,0.4512,0.948,0.5313729
CAND_0072263,37.293409233476645,Karan Verma,Senior Software Engineer (ML) | Building ML-powered solutions,Senior Software Engineer (ML),0.7056,29,0.5448,1.0,0.52581483
CAND_0014470,37.28726383525019,Avni Dutta,Frontend Engineer | Backend systems & APIs,Frontend Engineer,0.563,175,0.3824,0.834,0.5280664
CAND_0026953,37.28342722907344,Suresh Banerjee,"Senior Software Engineer | SQL, Spark, Cloud",Senior Software Engineer,0.4844,117,0.096,0.971,0.55470264
CAND_0032089,37.28225095795913,Naina Khanna,ML Engineer | Building ML-powered solutions,ML Engineer,0.6072,94,0.4086,0.95,0.5564666
CAND_0028422,37.27912924347945,Rahul Sharma,Junior ML Engineer | 5.5 yrs in analytics & ML,Junior ML Engineer,0.6676,31,0.6361,0.83,0.5543585
CAND_0029608,37.27796791921299,Anika Bhatia,DevOps Engineer | Full-stack development,DevOps Engineer,0.447,101,0.03,0.963,0.53158957
CAND_0095373,37.27695450138253,Vihaan Arora,"Software Engineer | SQL, Spark, Cloud",Software Engineer,0.369,72,0.2668,0.889,0.52309024
CAND_0079550,37.27197900232269,Pari Sharma,AI Specialist | Data Science & ML enthusiast,AI Specialist,0.6636,21,0.7545,1.0,0.53514796
CAND_0037421,37.2718096030818,Sai Rao,Mobile Developer | Cloud & DevOps,Mobile Developer,0.3762,19,0.17,0.74,0.53502166
CAND_0067401,37.27145461831501,Manish Dalal,Senior Software Engineer | Data pipelines & analytics,Senior Software Engineer,0.8096,130,0.3051,0.816,0.53628564
CAND_0001121,37.26043962710064,Ela Pillai,Frontend Engineer | Full-stack development,Frontend Engineer,0.3936,106,0.3752,0.804,0.57217956
CAND_0091299,37.2587087819578,Anil Dalal,Full Stack Developer | Cloud & DevOps,Full Stack Developer,0.2756,190,0.374,0.751,0.56345046
CAND_0062628,37.25869286997609,Aarohi Banerjee,Mobile Developer | Full-stack development,Mobile Developer,0.385,91,0.014,0.686,0.51306045
CAND_0025923,37.25397787154521,Tanya Chatterjee,Senior Software Engineer (ML) | 5.0 yrs in analytics & ML,Senior Software Engineer (ML),0.7914,58,0.3398,0.688,0.5571897
CAND_0047260,37.252379773830576,Dhruv Krishnan,"Backend Engineer | SQL, Spark, Cloud",Backend Engineer,0.812,89,0.3623,0.924,0.46706495
CAND_0088089,37.252379773830576,Amit Naidu,"Analytics Engineer | SQL, Spark, Cloud",Analytics Engineer,0.554,39,0.3251,0.969,0.51714134
CAND_0047668,37.25102031925859,Shreya Dutta,Full Stack Developer | Full-stack development,Full Stack Developer,0.4848,19,0.038,0.902,0.56536067
CAND_0045127,37.249627178249874,Ira Khanna,Graphic Designer | AI enthusiast | Building with LLMs,Graphic Designer,0.391,137,0.05,0.773,0.56124616
CAND_0054703,37.246228687642926,Sai Shetty,Computer Vision Engineer | Data Science & ML enthusiast,Computer Vision Engineer,0.901,105,0.3005,0.977,0.51638716
CAND_0080340,37.246028840784135,Ved Patel,DevOps Engineer | Backend systems & APIs,DevOps Engineer,0.4188,47,0.3288,0.699,0.52355516
CAND_0016309,37.24588002318925,Ved Chowdary,Software Engineer | Full-stack development,Software Engineer,0.4494,21,0.342,0.768,0.5733565
CAND_0073181,37.243774242657196,Zara Khanna,Java Developer | Full-stack development,Java Developer,0.7218,63,0.3364,0.747,0.5896392
CAND_0058608,37.242104409481925,Rahul Hegde,Analytics Engineer | Data pipelines & analytics,Analytics Engineer,0.3964,104,0.5406,0.609,0.47315833
CAND_0039920,37.239071676916474,Arjun Trivedi,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.564,105,0.012,0.759,0.56679714
CAND_0008918,37.23795002889082,Ved Subramanian,AI Specialist | Building ML-powered solutions,AI Specialist,0.4664,107,0.512,0.88,0.5469612
CAND_0030946,37.23555102255433,Diya Goyal,Junior ML Engineer | Building ML-powered solutions,Junior ML Engineer,0.796,57,0.5488,1.0,0.51172733
CAND_0046010,37.229656349644486,Rajesh Verma,Software Engineer | 5.1+ yrs in data engineering,Software Engineer,0.5678,123,0.3149,0.705,0.5706217
CAND_0090347,37.22415628120254,Karan Ghosh,Java Developer | Backend systems & APIs,Java Developer,0.383,105,0.0612,1.0,0.55309516
CAND_0070525,37.22151087834115,Ved Kumar,Senior Software Engineer (ML) | Building ML-powered solutions,Senior Software Engineer (ML),0.7806,21,0.416,1.0,0.51692724
CAND_0029611,37.21618439180245,Sanjay Pandey,Computer Vision Engineer | Data Science & ML enthusiast,Computer Vision Engineer,0.3912,39,0.3068,0.908,0.4889852
CAND_0013358,37.214133200877136,Shreya Rao,Junior ML Engineer | Data Science & ML enthusiast,Junior ML Engineer,0.696,22,0.5202,0.912,0.4928859
CAND_0061862,37.208758154421496,Kabir Joshi,Content Writer | Exploring AI & GenAI applications,Content Writer,0.4024,215,0.3164,0.759,0.57330954
CAND_0040141,37.20391492394931,Nikhil Dalal,Backend Engineer | 2.5+ yrs in data engineering,Backend Engineer,0.9568,115,0.4436,0.875,0.5556761
CAND_0024620,37.20280822223312,Avni Rao,"AI Engineer | ML, NLP, Recommendation Systems",AI Engineer,1.0,64,0.2012,0.789,0.57054853
CAND_0069261,37.19425412156113,Riya Chatterjee,Senior Data Engineer | 4.1+ yrs in data engineering,Senior Data Engineer,0.5578,105,0.6585,0.572,0.5534239
CAND_0066018,37.18883919518086,Ved Iyer,Full Stack Developer | Backend systems & APIs,Full Stack Developer,0.5266,21,0.4332,0.921,0.545743
CAND_0024594,37.187121199021085,Aadhya Iyer,Data Analyst | 3.6+ yrs in data engineering,Data Analyst,0.4852,26,0.3674,0.792,0.5174068
CAND_0007972,37.18539883676274,Ayaan Rao,Frontend Engineer | Full-stack development,Frontend Engineer,0.4364,83,0.3557,0.704,0.5528219
CAND_0058415,37.18024683135875,Manish Dutta,"Data Analyst | SQL, Spark, Cloud",Data Analyst,0.6896,104,0.5392,0.798,0.54994786
CAND_0006766,37.17173268324378,Manish Subramanian,Senior Software Engineer | 6.4+ yrs in data engineering,Senior Software Engineer,0.606,52,0.5892,0.975,0.59014535
CAND_0089598,37.16730091398537,Suresh Arora,Cloud Engineer | Full-stack development,Cloud Engineer,0.3518,148,0.4328,0.818,0.57124275
CAND_0067633,37.15241945062381,Kiara Subramanian,"Data Engineer | SQL, Spark, Cloud",Data Engineer,0.7048,88,0.341,0.885,0.53848755
CAND_0057389,37.15166154967959,Deepak Reddy,Java Developer | Backend systems & APIs,Java Developer,0.2632,119,0.3848,0.973,0.5495439
CAND_0039809,37.14225314754134,Rahul Desai,"Data Analyst | SQL, Spark, Cloud",Data Analyst,0.8692,64,0.6182,0.975,0.5504985
CAND_0037387,37.14225314754134,Aadhya Vora,Analytics Engineer | 3.1+ yrs in data engineering,Analytics Engineer,0.7798,31,0.6424,0.943,0.5742319
CAND_0051936,37.13832382092959,Neha Hegde,AI Research Engineer | Data Science & ML enthusiast,AI Research Engineer,1.0,23,0.4426,1.0,0.56340265
CAND_0034963,37.13637668674762,Naina Patel,DevOps Engineer | Backend systems & APIs,DevOps Engineer,0.4578,47,0.008,0.925,0.5024102
CAND_0033155,37.121151314470275,Arjun Rao,"Backend Engineer | SQL, Spark, Cloud",Backend Engineer,0.8756,141,0.6104,0.948,0.5509831
CAND_0032216,37.12084525598101,Rahul Shetty,ML Engineer | Building ML-powered solutions,ML Engineer,0.7664,52,0.5076,0.823,0.4995683
CAND_0014189,37.11456640767032,Advik Mukherjee,Cloud Engineer | Full-stack development,Cloud Engineer,0.3228,109,0.3588,0.741,0.5517118
CAND_0097802,37.112891652450934,Suresh Iyer,Backend Engineer | Data pipelines & analytics,Backend Engineer,0.5466,61,0.2894,0.929,0.4956141
CAND_0026340,37.10183854032778,Arnav Dalal,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.402,58,0.3395,0.752,0.53356445
CAND_0098736,37.09973865444977,Saanvi Shetty,Software Engineer | Full-stack development,Software Engineer,0.3986,114,0.204,0.763,0.5691212
CAND_0052328,37.09237397936138,Vikram Banerjee,"Recommendation Systems Engineer | Search, Ranking & Retrieval",Recommendation Systems Engineer,1.0,76,0.7826,0.817,0.5242927
CAND_0060636,37.08830122262162,Aditya Mukherjee,Analytics Engineer | 7.5+ yrs in data engineering,Analytics Engineer,0.4876,75,0.022,0.928,0.5612705
CAND_0053076,37.088109340251755,Myra Khanna,ML Engineer | 4.8 yrs in analytics & ML,ML Engineer,0.675,117,0.334,0.699,0.51001567
CAND_0031390,37.07074339974341,Anika Chatterjee,"Data Engineer | SQL, Spark, Cloud",Data Engineer,0.6162,38,0.4905,0.977,0.5457735
CAND_0019292,37.070707318417995,Ira Pillai,Java Developer | Backend systems & APIs,Java Developer,0.3902,130,0.4753,0.996,0.55189645
CAND_0008873,37.06840919888246,Sneha Tiwari,Data Engineer | 6.4+ yrs in data engineering,Data Engineer,0.7128,116,0.3095,0.967,0.5738748
CAND_0049881,37.06693811735954,Saanvi Verma,Software Engineer | 6.7+ yrs in data engineering,Software Engineer,0.7336,96,0.2554,0.925,0.5564783
CAND_0040820,37.06573781183615,Ayaan Vora,Senior Software Engineer (ML) | Building ML-powered solutions,Senior Software Engineer (ML),0.405,76,0.7214,0.933,0.56287587
CAND_0038368,37.065217168664695,Suresh Reddy,ML Engineer | 5.4 yrs in analytics & ML,ML Engineer,0.8078,87,0.5856,0.702,0.5777837
CAND_0097273,37.05699706876163,Deepak Ghosh,Operations Manager | Generative AI explorer,Operations Manager,0.362,170,0.1456,0.758,0.6157349
CAND_0099825,37.04410335625959,Vihaan Mukherjee,Junior ML Engineer | 5.7 yrs in analytics & ML,Junior ML Engineer,0.7934,105,0.42,0.951,0.49722356
CAND_0051593,37.043893795736274,Rahul Pillai,AI Specialist | Data Science & ML enthusiast,AI Specialist,0.936,108,0.3744,0.811,0.5692481
CAND_0044301,37.04191622909828,Diya Saxena,Mobile Developer | Backend systems & APIs,Mobile Developer,0.4304,152,0.2092,0.92,0.56268525
CAND_0009509,37.03206539081381,Advaith Saxena,DevOps Engineer | Backend systems & APIs,DevOps Engineer,0.4164,79,0.066,0.957,0.5481763
CAND_0074595,37.026020376307955,Nisha Trivedi,Backend Engineer | Data pipelines & analytics,Backend Engineer,0.6202,121,0.386,0.796,0.54004216
CAND_0059678,37.02427032208969,Yash Banerjee,HR Manager | Generative AI explorer,HR Manager,0.3096,258,0.058,0.799,0.66257745
CAND_0077443,37.021532885998106,Amit Chowdary,"Data Analyst | SQL, Spark, Cloud",Data Analyst,0.8018,121,0.4932,0.67,0.4863658
CAND_0096916,37.015703124861744,Naina Verma,Software Engineer | Data pipelines & analytics,Software Engineer,0.7274,89,0.458,0.706,0.49597928
CAND_0025855,37.01219406812443,Tanya Iyengar,Software Engineer | Data pipelines & analytics,Software Engineer,0.5036,59,0.317,0.988,0.5544552
CAND_0073294,37.009171348924724,Om Chowdary,Accountant | Exploring AI & GenAI applications,Accountant,0.3144,81,0.232,0.777,0.56551784
CAND_0000805,37.006105814507364,Pari Chowdary,Cloud Engineer | Cloud & DevOps,Cloud Engineer,0.234,128,0.289,0.897,0.5336404
CAND_0010408,36.9930606489707,Vikram Sen,Junior ML Engineer | Building ML-powered solutions,Junior ML Engineer,1.0,75,0.6879,0.938,0.53151286
CAND_0082281,36.99177939871897,Tanvi Verma,QA Engineer | Full-stack development,QA Engineer,0.4018,110,0.19,1.0,0.5665218
CAND_0025628,36.988517610509376,Dev Mehta,Data Analyst | Data pipelines & analytics,Data Analyst,0.5086,113,0.3445,0.788,0.49810064
CAND_0004520,36.98774143192409,Sneha Goyal,Analytics Engineer | Data pipelines & analytics,Analytics Engineer,0.4876,55,0.298,0.796,0.50898397
CAND_0036915,36.98643894753633,Dhruv Agarwal,"Data Analyst | SQL, Spark, Cloud",Data Analyst,0.6332,112,0.4049,0.654,0.4643048
CAND_0056813,36.979225202042045,Ananya Mukherjee,Frontend Engineer | Full-stack development,Frontend Engineer,0.3642,65,0.3381,0.877,0.5904243
CAND_0040955,36.97112147097473,Ritu Shah,Junior ML Engineer | 6.6 yrs in analytics & ML,Junior ML Engineer,1.0,45,0.4712,0.754,0.52769357
CAND_0047037,36.9705585259092,Yash Menon,Mobile Developer | Full-stack development,Mobile Developer,0.611,54,0.2288,0.887,0.5427908
CAND_0022073,36.96977807603251,Krishna Patel,.NET Developer | Backend systems & APIs,.NET Developer,0.4852,192,0.4844,0.971,0.5250056
CAND_0095184,36.96790279728217,Ira Dutta,AI Research Engineer | Building ML-powered solutions,AI Research Engineer,0.6202,99,0.4848,0.712,0.56584835
CAND_0036486,36.96743127262862,Shaurya Pandey,Full Stack Developer | Full-stack development,Full Stack Developer,0.4784,66,0.2442,0.797,0.59600747
CAND_0040722,36.96185043397212,Aditya Banerjee,.NET Developer | Cloud & DevOps,.NET Developer,0.4022,54,0.3418,0.787,0.51817334
CAND_0086133,36.95847851085354,Dhruv Pandey,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.816,55,0.456,0.949,0.54133576
CAND_0020406,36.95320750680231,Shreya Goyal,Mobile Developer | Full-stack development,Mobile Developer,0.6276,104,0.2472,0.785,0.5677347
CAND_0074731,36.95111302981689,Vikram Naidu,Data Scientist | Data Science & ML enthusiast,Data Scientist,1.0,99,0.6144,0.728,0.51290673
CAND_0091934,36.95027517029769,Reyansh Mukherjee,Software Engineer | Backend systems & APIs,Software Engineer,0.5664,90,0.2088,0.573,0.5697492
CAND_0085968,36.949132587702955,Ananya Kumar,Data Analyst | Data pipelines & analytics,Data Analyst,0.9408,100,0.3711,0.568,0.5070395
CAND_0054859,36.944870010492195,Aryan Singh,Senior Software Engineer (ML) | Data Science & ML enthusiast,Senior Software Engineer (ML),0.601,78,0.416,0.816,0.53181225
CAND_0067442,36.942209771100245,Saanvi Desai,QA Engineer | Cloud & DevOps,QA Engineer,0.4272,106,0.6184,0.818,0.55201495
CAND_0047542,36.94193351626075,Anil Nair,Senior Software Engineer (ML) | Building ML-powered solutions,Senior Software Engineer (ML),0.3508,63,0.5308,0.936,0.5600307
CAND_0078579,36.94147373726152,Priya Pandey,Data Scientist | 4.7 yrs in analytics & ML,Data Scientist,0.865,49,0.4732,1.0,0.50762904
CAND_0087134,36.939961572567526,Aadhya Arora,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.438,132,0.3432,0.731,0.5539808
CAND_0025839,36.93316833089055,Riya Gupta,"Analytics Engineer | SQL, Spark, Cloud",Analytics Engineer,0.7636,149,0.4016,0.846,0.5179076
CAND_0086081,36.93212460961872,Advaith Malhotra,"Software Engineer | SQL, Spark, Cloud",Software Engineer,0.6574,101,0.186,0.856,0.56506133
CAND_0007009,36.929984023430826,Anika Pillai,"Recommendation Systems Engineer | ML, NLP, Recommendation Systems",Recommendation Systems Engineer,0.73,88,0.6816,0.928,0.51775116
CAND_0027691,36.929984023430826,Ayaan Goyal,"NLP Engineer | ML, NLP, Recommendation Systems",NLP Engineer,0.422,76,0.7123,1.0,0.54056954
CAND_0079074,36.92941500237895,Diya Tiwari,Full Stack Developer | Cloud & DevOps,Full Stack Developer,0.3698,94,0.3722,0.959,0.52920437
CAND_0057701,36.92791796530838,Sai Kapoor,"Recommendation Systems Engineer | Search, Ranking & Retrieval",Recommendation Systems Engineer,0.835,36,0.6975,0.761,0.5329735
CAND_0081251,36.92463238938133,Pooja Ghosh,Senior Data Engineer | Data pipelines & analytics,Senior Data Engineer,0.404,83,0.112,0.988,0.5388253
CAND_0065052,36.92373607644575,Myra Trivedi,AI Specialist | Data Science & ML enthusiast,AI Specialist,0.7112,56,0.3752,0.693,0.55143315
CAND_0078546,36.91828565964114,Advik Rao,Data Engineer | 5.7+ yrs in data engineering,Data Engineer,0.2812,143,0.557,0.799,0.55606514
CAND_0084460,36.91826359980456,Arnav Gupta,Senior Software Engineer (ML) | 5.6 yrs in analytics & ML,Senior Software Engineer (ML),0.6912,115,0.4853,0.73,0.5095786
CAND_0081727,36.913889813442935,Ved Trivedi,Full Stack Developer | Full-stack development,Full Stack Developer,0.53,135,0.2592,0.802,0.5464833
CAND_0018672,36.908099824763106,Karan Nair,"Senior Software Engineer | SQL, Spark, Cloud",Senior Software Engineer,0.9136,53,0.2205,0.849,0.54617345
CAND_0028871,36.90696498633445,Aryan Shetty,Data Analyst | 3.6+ yrs in data engineering,Data Analyst,0.4756,57,0.216,0.885,0.52629745
CAND_0008712,36.90221339934275,Vikram Ghosh,Java Developer | Cloud & DevOps,Java Developer,0.6974,21,0.4016,0.708,0.5680771
CAND_0064897,36.89851902930972,Rajesh Reddy,Frontend Engineer | Full-stack development,Frontend Engineer,0.3632,76,0.2536,0.644,0.58678997
CAND_0051763,36.89626891298777,Siya Patel,Software Engineer | Cloud & DevOps,Software Engineer,0.6798,42,0.094,0.934,0.5711094
CAND_0015695,36.89581994258553,Jay Banerjee,Cloud Engineer | Cloud & DevOps,Cloud Engineer,0.6536,31,0.338,0.753,0.5065036
CAND_0028793,36.895679454931084,Myra Dutta,"Search Engineer | ML, NLP, Recommendation Systems",Search Engineer,1.0,63,0.8532,1.0,0.57202834
CAND_0083852,36.895679454931084,Reyansh Banerjee,Data Scientist | Building ML-powered solutions,Data Scientist,1.0,19,0.7576,1.0,0.5574835
CAND_0039383,36.895679454931084,Riya Malhotra,Applied ML Engineer | Applied ML | Building intelligent products,Applied ML Engineer,0.9104,88,0.6357,0.99,0.5649626
CAND_0079386,36.894040070210814,Vikram Shah,Data Scientist | Data Science & ML enthusiast,Data Scientist,0.6968,51,0.623,0.823,0.5846569
CAND_0089976,36.893049296974525,Amit Iyengar,Java Developer | Full-stack development,Java Developer,0.3524,172,0.032,0.976,0.585551
CAND_0052712,36.88870314801068,Anil Chopra,AI Research Engineer | 3.1 yrs in analytics & ML,AI Research Engineer,0.859,19,0.6162,1.0,0.54847014
CAND_0092706,36.88825402984035,Karan Kumar,AI Research Engineer | Building ML-powered solutions,AI Research Engineer,0.9752,19,0.6344,1.0,0.5733087
CAND_0010257,36.88825402984035,Ira Shetty,Senior Data Scientist | Applied ML | Building intelligent products,Senior Data Scientist,1.0,33,0.661,0.951,0.56801575
CAND_0009556,36.887508559052144,Kavya Dutta,Mobile Developer | Cloud & DevOps,Mobile Developer,0.385,33,0.3248,0.863,0.54846525
CAND_0063949,36.88629889067293,Amit Arora,Mobile Developer | Cloud & DevOps,Mobile Developer,0.4622,113,0.4048,0.76,0.52900004
CAND_0000273,36.88545750549014,Vikram Kumar,ML Engineer | 5.8 yrs in analytics & ML,ML Engineer,0.8396,39,0.3974,1.0,0.5647664
CAND_0061264,36.880464986879694,Mira Arora,Full Stack Developer | Full-stack development,Full Stack Developer,0.473,147,0.3584,0.612,0.5469855
CAND_0045576,36.87409215949773,Neha Nair,Frontend Engineer | Cloud & DevOps,Frontend Engineer,0.3824,111,0.2972,0.629,0.51604295
CAND_0057783,36.86478777913867,Dhruv Verma,Software Engineer | 4.2+ yrs in data engineering,Software Engineer,0.6108,137,0.3684,0.629,0.5539653
CAND_0021442,36.86081579815051,Shaurya Joshi,AI Specialist | 3.9 yrs in analytics & ML,AI Specialist,0.6712,43,0.3292,0.912,0.55545676
CAND_0027197,36.85671811231446,Reyansh Goyal,Graphic Designer | Generative AI explorer,Graphic Designer,0.4198,132,0.014,0.933,0.5703815
CAND_0081846,36.85157480114109,Arjun Khanna,"Lead AI Engineer | LLMs, RAG, Vector Search | ex-Top Tech",Lead AI Engineer,0.8776,43,0.5953,1.0,0.5849722
CAND_0023207,36.84977356598323,Kabir Tiwari,Frontend Engineer | Full-stack development,Frontend Engineer,0.351,94,0.3404,0.774,0.5623306
CAND_0014672,36.84441466221245,Arnav Naidu,Cloud Engineer | Cloud & DevOps,Cloud Engineer,0.4622,116,0.5924,1.0,0.5028273
CAND_0045472,36.8352425714197,Aanya Krishnan,Frontend Engineer | Full-stack development,Frontend Engineer,0.3746,115,0.2644,1.0,0.5755306
CAND_0053527,36.83242150494,Krishna Iyer,Junior ML Engineer | Building ML-powered solutions,Junior ML Engineer,1.0,19,0.4144,1.0,0.48326033
CAND_0073917,36.83242150494,Aarav Trivedi,Data Scientist | 5.8 yrs in analytics & ML,Data Scientist,0.9096,78,0.477,1.0,0.52523947
CAND_0092341,36.83223130153588,Reyansh Rao,Full Stack Developer | Full-stack development,Full Stack Developer,0.304,187,0.2612,0.787,0.58559334
CAND_0013665,36.826643443575996,Nisha Joshi,Senior Software Engineer (ML) | Building ML-powered solutions,Senior Software Engineer (ML),0.6712,29,0.4479,1.0,0.56995296
CAND_0046349,36.82154473842662,Atharv Sharma,Senior Data Engineer | 5.2+ yrs in data engineering,Senior Data Engineer,0.9144,76,0.3745,0.809,0.54900116
CAND_0016912,36.81724837175599,Ayaan Mittal,"Analytics Engineer | SQL, Spark, Cloud",Analytics Engineer,0.8322,130,0.5856,0.904,0.53036
CAND_0086973,36.80757861824759,Divya Sethi,QA Engineer | Backend systems & APIs,QA Engineer,0.3928,115,0.3352,0.823,0.55849206
CAND_0001419,36.803213763914215,Advaith Joshi,HR Manager | Generative AI explorer,HR Manager,0.318,214,0.1708,0.864,0.63384557
CAND_0053669,36.802266466531535,Riya Khanna,Java Developer | Cloud & DevOps,Java Developer,0.4854,44,0.3174,0.93,0.56169534
CAND_0024630,36.80074081268753,Nikhil Dalal,AI Research Engineer | Data Science & ML enthusiast,AI Research Engineer,1.0,79,0.4471,0.839,0.57679284
CAND_0072971,36.79649056384015,Ishaan Agarwal,Java Developer | Backend systems & APIs,Java Developer,0.3444,188,0.3144,0.573,0.5721778
CAND_0022126,36.793672617762795,Aanya Arora,Backend Engineer | 5.0+ yrs in data engineering,Backend Engineer,0.5782,143,0.6541,0.969,0.546515
CAND_0002743,36.79012225144129,Rajesh Banerjee,Senior Software Engineer | 5.7+ yrs in data engineering,Senior Software Engineer,0.4882,69,0.4048,0.657,0.55156004
CAND_0059258,36.78644122956387,Sneha Khanna,QA Engineer | Cloud & DevOps,QA Engineer,0.362,33,0.4644,0.813,0.53547025
CAND_0066855,36.78217322068021,Vihaan Nair,Software Engineer | Data pipelines & analytics,Software Engineer,0.821,94,0.3972,0.72,0.5537447
CAND_0004853,36.77866166022296,Karan Arora,"Data Analyst | SQL, Spark, Cloud",Data Analyst,0.5268,55,0.242,0.818,0.52063024
CAND_0051109,36.77405523234506,Dhruv Khanna,Data Analyst | Data pipelines & analytics,Data Analyst,0.9284,85,0.2501,0.966,0.48513484
CAND_0099527,36.77197876873685,Manish Nair,QA Engineer | Full-stack development,QA Engineer,0.6566,102,0.234,0.768,0.5581019
CAND_0003575,36.76897091413387,Zara Malhotra,Data Scientist | Building ML-powered solutions,Data Scientist,0.7364,24,0.517,0.972,0.5582084
CAND_0037153,36.76753982936137,Shreya Kumar,QA Engineer | Cloud & DevOps,QA Engineer,0.4318,99,0.4412,0.987,0.54435766
CAND_0056936,36.76649916015078,Zara Iyer,Senior Data Engineer | 7.8+ yrs in data engineering,Senior Data Engineer,0.6456,112,0.3892,0.938,0.50100434
CAND_0085901,36.75983551540733,Manish Bansal,Civil Engineer | Generative AI explorer,Civil Engineer,0.473,67,0.256,0.758,0.6318793
CAND_0090456,36.756726581999,Rajesh Sethi,"Analytics Engineer | SQL, Spark, Cloud",Analytics Engineer,0.6772,58,0.3452,0.953,0.54620266
CAND_0022357,36.75634734459792,Aanya Mukherjee,Mobile Developer | Cloud & DevOps,Mobile Developer,0.6348,35,0.5164,0.975,0.4705544
CAND_0033929,36.75413101672809,Siya Goyal,Data Engineer | Data pipelines & analytics,Data Engineer,0.707,43,0.2747,0.942,0.5441786
CAND_0047302,36.750858216866355,Rahul Naidu,Software Engineer | Data pipelines & analytics,Software Engineer,0.7928,109,0.3644,0.604,0.5393011
CAND_0068393,36.74134749995365,Pranav Rao,Junior ML Engineer | Building ML-powered solutions,Junior ML Engineer,0.9968,112,0.4677,0.612,0.5105579
CAND_0068780,36.73706736994057,Divya Chowdary,Frontend Engineer | Full-stack development,Frontend Engineer,0.5712,73,0.2684,0.732,0.5690961
CAND_0061118,36.73557086920809,Atharv Singh,Software Engineer | 4.6+ yrs in data engineering,Software Engineer,0.788,24,0.5486,0.921,0.57742554
CAND_0000390,36.7352306012836,Sanjay Khanna,Backend Engineer | 6.6+ yrs in data engineering,Backend Engineer,0.5376,84,0.0644,0.814,0.5403216
CAND_0017857,36.73501040197163,Atharv Pandey,Business Analyst | 8.2+ yrs experience,Business Analyst,0.382,62,0.506,0.826,0.56506515
CAND_0073055,36.73355114821954,Anika Dutta,"Software Engineer | SQL, Spark, Cloud",Software Engineer,0.611,74,0.2816,0.878,0.49129272
CAND_0085954,36.73206167053438,Ritu Kumar,Senior Data Engineer | 6.5+ yrs in data engineering,Senior Data Engineer,0.805,136,0.4168,0.561,0.55944246
CAND_0058688,36.72794387768118,Anjali Kapoor,AI Engineer | Applied ML | Building intelligent products,AI Engineer,0.6496,79,0.6232,0.834,0.5512616
CAND_0081963,36.723757902287545,Myra Mittal,"Senior Software Engineer | SQL, Spark, Cloud",Senior Software Engineer,0.9104,115,0.4696,0.573,0.56038547
CAND_0034529,36.7232074372345,Yash Menon,Computer Vision Engineer | Data Science & ML enthusiast,Computer Vision Engineer,0.443,99,0.3563,0.723,0.48171875
CAND_0074537,36.71859287590583,Karan Iyengar,Senior Data Engineer | Data pipelines & analytics,Senior Data Engineer,0.7784,28,0.32,0.944,0.55268013
CAND_0054102,36.71755297305018,Vihaan Banerjee,Senior Data Engineer | 7.6+ yrs in data engineering,Senior Data Engineer,0.5162,86,0.5154,0.753,0.5519723
CAND_0065881,36.71057549483961,Meera Iyer,Cloud Engineer | Backend systems & APIs,Cloud Engineer,0.7384,93,0.42,0.669,0.5282413
CAND_0057192,36.70785516532055,Kiara Bansal,Data Engineer | Data pipelines & analytics,Data Engineer,0.5042,58,0.3572,0.875,0.52929497
CAND_0063376,36.70705235118361,Ritu Verma,"Senior Software Engineer | SQL, Spark, Cloud",Senior Software Engineer,0.6952,50,0.2336,1.0,0.58162224
CAND_0059105,36.70622815911476,Ela Sharma,.NET Developer | Backend systems & APIs,.NET Developer,0.5248,165,0.2322,0.943,0.510055
CAND_0080302,36.70326391103917,Tanya Ghosh,Analytics Engineer | Data pipelines & analytics,Analytics Engineer,0.523,115,0.42,0.871,0.52380383
CAND_0040887,36.70297778452407,Meera Kumar,"Machine Learning Engineer | Search, Ranking & Retrieval",Machine Learning Engineer,1.0,22,0.6195,1.0,0.54147756
CAND_0036184,36.70297778452407,Riya Chopra,Recommendation Systems Engineer | Applied ML | Building intelligent products,Recommendation Systems Engineer,1.0,20,0.6416,1.0,0.5194289
CAND_0093912,36.70297778452407,Advik Sethi,"Senior Data Scientist | Search, Ranking & Retrieval",Senior Data Scientist,1.0,35,0.7316,1.0,0.5288841
CAND_0052682,36.70297778452407,Ira Mukherjee,NLP Engineer | Applied ML | Building intelligent products,NLP Engineer,0.94,79,0.7278,1.0,0.5187972
CAND_0054475,36.698167387725455,Dhruv Trivedi,"Analytics Engineer | SQL, Spark, Cloud",Analytics Engineer,0.3604,36,0.2124,0.999,0.5143927
CAND_0028527,36.69738026381576,Ela Gupta,AI Specialist | 5.4 yrs in analytics & ML,AI Specialist,0.865,21,0.4776,1.0,0.57892495
CAND_0082910,36.67624740420367,Aanya Kumar,AI Specialist | 4.9 yrs in analytics & ML,AI Specialist,0.718,60,0.2,0.899,0.5451197
